accuracy;accuracy2;cvscore;cvscore2;y_pred;y_pred_pr;cvpred_pr
0.656;0.70886;"[0.64       0.68666667 0.68       0.6        0.65333333 0.62666667
 0.65333333 0.66       0.62666667 0.73333333]";"[0.69714286 0.69142857 0.72857143 0.70285714 0.68       0.70571429
 0.71142857 0.70857143 0.73714286 0.72571429]";[-1 -1  1 ...  1 -1 -1];"[[0.55922294 0.44077706]
 [0.52000379 0.47999621]
 [0.46010559 0.53989441]
 ...
 [0.48432649 0.51567351]
 [0.50926944 0.49073056]
 [0.5479186  0.4520814 ]]";"[[0.54253735 0.45746265]
 [0.53034881 0.46965119]
 [0.50213907 0.49786093]
 ...
 [0.52276805 0.47723195]
 [0.52009643 0.47990357]
 [0.54332014 0.45667986]]"
0.656;0.70886;"[0.64       0.68666667 0.68       0.6        0.65333333 0.62666667
 0.65333333 0.66       0.62666667 0.73333333]";"[0.69714286 0.69142857 0.72857143 0.70285714 0.68       0.70571429
 0.71142857 0.70857143 0.73714286 0.72571429]";[-1 -1  1 ...  1 -1 -1];"[[0.55922294 0.44077706]
 [0.52000379 0.47999621]
 [0.46010559 0.53989441]
 ...
 [0.48432649 0.51567351]
 [0.50926944 0.49073056]
 [0.5479186  0.4520814 ]]";"[[0.54253735 0.45746265]
 [0.53034881 0.46965119]
 [0.50213907 0.49786093]
 ...
 [0.52276805 0.47723195]
 [0.52009643 0.47990357]
 [0.54332014 0.45667986]]"
0.66467;0.72286;"[0.65333333 0.68666667 0.72666667 0.60666667 0.71333333 0.57333333
 0.7        0.64666667 0.64       0.7       ]";"[0.70285714 0.75714286 0.73714286 0.70285714 0.69428571 0.71714286
 0.71714286 0.71142857 0.74285714 0.74571429]";[-1 -1  1 ... -1  1 -1];"[[0.7291811  0.2708189 ]
 [0.61556605 0.38443395]
 [0.45134217 0.54865783]
 ...
 [0.52191285 0.47808715]
 [0.47994217 0.52005783]
 [0.64408112 0.35591888]]";"[[0.62428089 0.37571911]
 [0.61134369 0.38865631]
 [0.50429473 0.49570527]
 ...
 [0.56171434 0.43828566]
 [0.61806756 0.38193244]
 [0.57820162 0.42179838]]"
0.66467;0.72286;"[0.65333333 0.68666667 0.72666667 0.60666667 0.71333333 0.57333333
 0.7        0.64666667 0.64       0.7       ]";"[0.70285714 0.75714286 0.73714286 0.70285714 0.69428571 0.71714286
 0.71714286 0.71142857 0.74285714 0.74571429]";[-1 -1  1 ... -1  1 -1];"[[0.7291811  0.2708189 ]
 [0.61556605 0.38443395]
 [0.45134217 0.54865783]
 ...
 [0.52191285 0.47808715]
 [0.47994217 0.52005783]
 [0.64408112 0.35591888]]";"[[0.62428089 0.37571911]
 [0.61134369 0.38865631]
 [0.50429473 0.49570527]
 ...
 [0.56171434 0.43828566]
 [0.61806756 0.38193244]
 [0.57820162 0.42179838]]"
0.67133;0.71371;"[0.62       0.68666667 0.73333333 0.64666667 0.74666667 0.58666667
 0.73333333 0.68       0.6        0.68      ]";"[0.69714286 0.75142857 0.71428571 0.7        0.70571429 0.71142857
 0.70857143 0.73714286 0.70285714 0.70857143]";[-1 -1  1 ... -1 -1 -1];"[[0.83544867 0.16455133]
 [0.68921882 0.31078118]
 [0.44324177 0.55675823]
 ...
 [0.52554925 0.47445075]
 [0.54630838 0.45369162]
 [0.71619033 0.28380967]]";"[[0.6829688  0.3170312 ]
 [0.71660808 0.28339192]
 [0.5126754  0.4873246 ]
 ...
 [0.60936224 0.39063776]
 [0.60608826 0.39391174]
 [0.6168333  0.3831667 ]]"
0.67133;0.71371;"[0.62       0.68666667 0.73333333 0.64666667 0.74666667 0.58666667
 0.73333333 0.68       0.6        0.68      ]";"[0.69714286 0.75142857 0.71428571 0.7        0.70571429 0.71142857
 0.70857143 0.73714286 0.70285714 0.70857143]";[-1 -1  1 ... -1 -1 -1];"[[0.83544867 0.16455133]
 [0.68921882 0.31078118]
 [0.44324177 0.55675823]
 ...
 [0.52554925 0.47445075]
 [0.54630838 0.45369162]
 [0.71619033 0.28380967]]";"[[0.6829688  0.3170312 ]
 [0.71660808 0.28339192]
 [0.5126754  0.4873246 ]
 ...
 [0.60936224 0.39063776]
 [0.60608826 0.39391174]
 [0.6168333  0.3831667 ]]"
0.66933;0.69114;"[0.59333333 0.71333333 0.72666667 0.62666667 0.71333333 0.61333333
 0.72       0.68666667 0.61333333 0.68666667]";"[0.66571429 0.7        0.72285714 0.66857143 0.68285714 0.7
 0.7        0.72285714 0.67142857 0.67714286]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.72627504 0.27372496]
 [0.37280302 0.62719698]
 ...
 [0.60009355 0.39990645]
 [0.5733026  0.4266974 ]
 [0.60376277 0.39623723]]";"[[0.5        0.5       ]
 [0.74873102 0.25126898]
 [0.55048855 0.44951145]
 ...
 [0.65958761 0.34041239]
 [0.63497822 0.36502178]
 [0.56302218 0.43697782]]"
0.66933;0.69114;"[0.59333333 0.71333333 0.72666667 0.62666667 0.71333333 0.61333333
 0.72       0.68666667 0.61333333 0.68666667]";"[0.66571429 0.7        0.72285714 0.66857143 0.68285714 0.7
 0.7        0.72285714 0.67142857 0.67714286]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.72627504 0.27372496]
 [0.37280302 0.62719698]
 ...
 [0.60009355 0.39990645]
 [0.5733026  0.4266974 ]
 [0.60376277 0.39623723]]";"[[0.5        0.5       ]
 [0.74873102 0.25126898]
 [0.55048855 0.44951145]
 ...
 [0.65958761 0.34041239]
 [0.63497822 0.36502178]
 [0.56302218 0.43697782]]"
0.63733;0.62457;"[0.62666667 0.61333333 0.7        0.62666667 0.62       0.61333333
 0.68       0.63333333 0.6        0.66      ]";"[0.62571429 0.63714286 0.62285714 0.60571429 0.62571429 0.62571429
 0.61714286 0.62571429 0.61428571 0.64571429]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.61358357 0.38641643]
 ...
 [0.61217198 0.38782802]
 [0.61358357 0.38641643]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.65612925 0.34387075]
 ...
 [0.60138748 0.39861252]
 [0.64473665 0.35526335]
 [0.5        0.5       ]]"
0.63733;0.62457;"[0.62666667 0.61333333 0.7        0.62666667 0.62       0.61333333
 0.68       0.63333333 0.6        0.66      ]";"[0.62571429 0.63714286 0.62285714 0.60571429 0.62571429 0.62571429
 0.61714286 0.62571429 0.61428571 0.64571429]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.61358357 0.38641643]
 ...
 [0.61217198 0.38782802]
 [0.61358357 0.38641643]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.65612925 0.34387075]
 ...
 [0.60138748 0.39861252]
 [0.64473665 0.35526335]
 [0.5        0.5       ]]"
0.64867;0.71057;"[0.64       0.68666667 0.66666667 0.60666667 0.65333333 0.62
 0.65333333 0.64666667 0.62       0.69333333]";"[0.69142857 0.71428571 0.72285714 0.69714286 0.68       0.70857143
 0.72       0.70285714 0.74       0.72857143]";[-1 -1  1 ...  1  1 -1];"[[0.56982217 0.43017783]
 [0.52774615 0.47225385]
 [0.4582382  0.5417618 ]
 ...
 [0.48861773 0.51138227]
 [0.49735036 0.50264964]
 [0.54865807 0.45134193]]";"[[0.54567804 0.45432196]
 [0.54558628 0.45441372]
 [0.50459092 0.49540908]
 ...
 [0.53015177 0.46984823]
 [0.53281708 0.46718292]
 [0.55056457 0.44943543]]"
0.64867;0.71057;"[0.64       0.68666667 0.66666667 0.60666667 0.65333333 0.62
 0.65333333 0.64666667 0.62       0.69333333]";"[0.69142857 0.71428571 0.72285714 0.69714286 0.68       0.70857143
 0.72       0.70285714 0.74       0.72857143]";[-1 -1  1 ...  1  1 -1];"[[0.56982217 0.43017783]
 [0.52774615 0.47225385]
 [0.4582382  0.5417618 ]
 ...
 [0.48861773 0.51138227]
 [0.49735036 0.50264964]
 [0.54865807 0.45134193]]";"[[0.54567804 0.45432196]
 [0.54558628 0.45441372]
 [0.50459092 0.49540908]
 ...
 [0.53015177 0.46984823]
 [0.53281708 0.46718292]
 [0.55056457 0.44943543]]"
0.67267;0.71943;"[0.66       0.7        0.74       0.60666667 0.72666667 0.58
 0.70666667 0.65333333 0.66       0.69333333]";"[0.7        0.74857143 0.73142857 0.70857143 0.69714286 0.72
 0.7        0.71142857 0.73714286 0.74      ]";[-1 -1  1 ... -1  1 -1];"[[0.72920114 0.27079886]
 [0.61227363 0.38772637]
 [0.45088945 0.54911055]
 ...
 [0.52987852 0.47012148]
 [0.49135968 0.50864032]
 [0.63649426 0.36350574]]";"[[0.61355631 0.38644369]
 [0.62113523 0.37886477]
 [0.50722686 0.49277314]
 ...
 [0.55755396 0.44244604]
 [0.58870294 0.41129706]
 [0.58090097 0.41909903]]"
0.67267;0.71943;"[0.66       0.7        0.74       0.60666667 0.72666667 0.58
 0.70666667 0.65333333 0.66       0.69333333]";"[0.7        0.74857143 0.73142857 0.70857143 0.69714286 0.72
 0.7        0.71142857 0.73714286 0.74      ]";[-1 -1  1 ... -1  1 -1];"[[0.72920114 0.27079886]
 [0.61227363 0.38772637]
 [0.45088945 0.54911055]
 ...
 [0.52987852 0.47012148]
 [0.49135968 0.50864032]
 [0.63649426 0.36350574]]";"[[0.61355631 0.38644369]
 [0.62113523 0.37886477]
 [0.50722686 0.49277314]
 ...
 [0.55755396 0.44244604]
 [0.58870294 0.41129706]
 [0.58090097 0.41909903]]"
0.668;0.71486;"[0.60666667 0.69333333 0.74       0.64       0.74       0.58
 0.72666667 0.66666667 0.6        0.68666667]";"[0.69428571 0.74571429 0.72571429 0.71428571 0.70285714 0.71142857
 0.70857143 0.74285714 0.70285714 0.7       ]";[-1 -1  1 ... -1 -1 -1];"[[0.82762788 0.17237212]
 [0.69356906 0.30643094]
 [0.44638291 0.55361709]
 ...
 [0.54692903 0.45307097]
 [0.53421762 0.46578238]
 [0.70470961 0.29529039]]";"[[0.65662913 0.34337087]
 [0.72113427 0.27886573]
 [0.51719161 0.48280839]
 ...
 [0.59418581 0.40581419]
 [0.5854164  0.4145836 ]
 [0.61435065 0.38564935]]"
0.668;0.71486;"[0.60666667 0.69333333 0.74       0.64       0.74       0.58
 0.72666667 0.66666667 0.6        0.68666667]";"[0.69428571 0.74571429 0.72571429 0.71428571 0.70285714 0.71142857
 0.70857143 0.74285714 0.70285714 0.7       ]";[-1 -1  1 ... -1 -1 -1];"[[0.82762788 0.17237212]
 [0.69356906 0.30643094]
 [0.44638291 0.55361709]
 ...
 [0.54692903 0.45307097]
 [0.53421762 0.46578238]
 [0.70470961 0.29529039]]";"[[0.65662913 0.34337087]
 [0.72113427 0.27886573]
 [0.51719161 0.48280839]
 ...
 [0.59418581 0.40581419]
 [0.5854164  0.4145836 ]
 [0.61435065 0.38564935]]"
0.66333;0.68857;"[0.58666667 0.69333333 0.72       0.60666667 0.69333333 0.62
 0.73333333 0.69333333 0.6        0.68666667]";"[0.66285714 0.69714286 0.72571429 0.66       0.67714286 0.69428571
 0.69714286 0.72285714 0.66857143 0.68      ]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.73157588 0.26842412]
 [0.39732332 0.60267668]
 ...
 [0.60317773 0.39682227]
 [0.55966112 0.44033888]
 [0.6064187  0.3935813 ]]";"[[0.5        0.5       ]
 [0.75479965 0.24520035]
 [0.55742396 0.44257604]
 ...
 [0.63133516 0.36866484]
 [0.60792352 0.39207648]
 [0.575375   0.424625  ]]"
0.66333;0.68857;"[0.58666667 0.69333333 0.72       0.60666667 0.69333333 0.62
 0.73333333 0.69333333 0.6        0.68666667]";"[0.66285714 0.69714286 0.72571429 0.66       0.67714286 0.69428571
 0.69714286 0.72285714 0.66857143 0.68      ]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.73157588 0.26842412]
 [0.39732332 0.60267668]
 ...
 [0.60317773 0.39682227]
 [0.55966112 0.44033888]
 [0.6064187  0.3935813 ]]";"[[0.5        0.5       ]
 [0.75479965 0.24520035]
 [0.55742396 0.44257604]
 ...
 [0.63133516 0.36866484]
 [0.60792352 0.39207648]
 [0.575375   0.424625  ]]"
0.63733;0.62343;"[0.62666667 0.61333333 0.7        0.62       0.62       0.61333333
 0.68666667 0.63333333 0.6        0.66      ]";"[0.62571429 0.63714286 0.62285714 0.60285714 0.62571429 0.62571429
 0.61714286 0.62285714 0.61142857 0.64285714]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.60590242 0.39409758]
 ...
 [0.60746685 0.39253315]
 [0.60590242 0.39409758]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.64456275 0.35543725]
 ...
 [0.59331678 0.40668322]
 [0.63266332 0.36733668]
 [0.5        0.5       ]]"
0.63733;0.62343;"[0.62666667 0.61333333 0.7        0.62       0.62       0.61333333
 0.68666667 0.63333333 0.6        0.66      ]";"[0.62571429 0.63714286 0.62285714 0.60285714 0.62571429 0.62571429
 0.61714286 0.62285714 0.61142857 0.64285714]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.60590242 0.39409758]
 ...
 [0.60746685 0.39253315]
 [0.60590242 0.39409758]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.64456275 0.35543725]
 ...
 [0.59331678 0.40668322]
 [0.63266332 0.36733668]
 [0.5        0.5       ]]"
0.67667;0.71457;"[0.63333333 0.75333333 0.72666667 0.64       0.68666667 0.58
 0.67333333 0.68666667 0.62666667 0.76      ]";"[0.69714286 0.71714286 0.72285714 0.70285714 0.68285714 0.72
 0.71714286 0.71142857 0.74       0.73428571]";[-1 -1  1 ...  1 -1 -1];"[[0.70149971 0.29850029]
 [0.57799582 0.42200418]
 [0.10547842 0.89452158]
 ...
 [0.48844295 0.51155705]
 [0.55403581 0.44596419]
 [0.73970385 0.26029615]]";"[[0.60406441 0.39593559]
 [0.56046762 0.43953238]
 [0.5531134  0.4468866 ]
 ...
 [0.59273769 0.40726231]
 [0.51689196 0.48310804]
 [0.63529168 0.36470832]]"
0.67667;0.71457;"[0.63333333 0.75333333 0.72666667 0.64       0.68666667 0.58
 0.67333333 0.68666667 0.62666667 0.76      ]";"[0.69714286 0.71714286 0.72285714 0.70285714 0.68285714 0.72
 0.71714286 0.71142857 0.74       0.73428571]";[-1 -1  1 ...  1 -1 -1];"[[0.70149971 0.29850029]
 [0.57799582 0.42200418]
 [0.10547842 0.89452158]
 ...
 [0.48844295 0.51155705]
 [0.55403581 0.44596419]
 [0.73970385 0.26029615]]";"[[0.60406441 0.39593559]
 [0.56046762 0.43953238]
 [0.5531134  0.4468866 ]
 ...
 [0.59273769 0.40726231]
 [0.51689196 0.48310804]
 [0.63529168 0.36470832]]"
0.67133;0.71886;"[0.65333333 0.73333333 0.71333333 0.61333333 0.71333333 0.56666667
 0.72       0.67333333 0.61333333 0.71333333]";"[0.71142857 0.75142857 0.73142857 0.69428571 0.70857143 0.71428571
 0.7        0.70285714 0.72571429 0.74857143]";[-1 -1  1 ... -1 -1 -1];"[[0.82822444 0.17177556]
 [0.76901624 0.23098376]
 [0.14573566 0.85426434]
 ...
 [0.55500724 0.44499276]
 [0.50076743 0.49923257]
 [0.85277954 0.14722046]]";"[[0.69712661 0.30287339]
 [0.70179577 0.29820423]
 [0.61491993 0.38508007]
 ...
 [0.64500734 0.35499266]
 [0.59070015 0.40929985]
 [0.71565609 0.28434391]]"
0.67133;0.71886;"[0.65333333 0.73333333 0.71333333 0.61333333 0.71333333 0.56666667
 0.72       0.67333333 0.61333333 0.71333333]";"[0.71142857 0.75142857 0.73142857 0.69428571 0.70857143 0.71428571
 0.7        0.70285714 0.72571429 0.74857143]";[-1 -1  1 ... -1 -1 -1];"[[0.82822444 0.17177556]
 [0.76901624 0.23098376]
 [0.14573566 0.85426434]
 ...
 [0.55500724 0.44499276]
 [0.50076743 0.49923257]
 [0.85277954 0.14722046]]";"[[0.69712661 0.30287339]
 [0.70179577 0.29820423]
 [0.61491993 0.38508007]
 ...
 [0.64500734 0.35499266]
 [0.59070015 0.40929985]
 [0.71565609 0.28434391]]"
0.67733;0.70771;"[0.6        0.7        0.71333333 0.67333333 0.74       0.61333333
 0.73333333 0.7        0.61333333 0.68666667]";"[0.69142857 0.74       0.71142857 0.67428571 0.71142857 0.70285714
 0.72285714 0.71714286 0.69714286 0.70857143]";[-1 -1  1 ... -1 -1 -1];"[[0.89374935 0.10625065]
 [0.68382689 0.31617311]
 [0.26588653 0.73411347]
 ...
 [0.60252951 0.39747049]
 [0.58350988 0.41649012]
 [0.89999155 0.10000845]]";"[[0.76234263 0.23765737]
 [0.74078123 0.25921877]
 [0.71633797 0.28366203]
 ...
 [0.7248096  0.2751904 ]
 [0.61701739 0.38298261]
 [0.80144216 0.19855784]]"
0.67733;0.70771;"[0.6        0.7        0.71333333 0.67333333 0.74       0.61333333
 0.73333333 0.7        0.61333333 0.68666667]";"[0.69142857 0.74       0.71142857 0.67428571 0.71142857 0.70285714
 0.72285714 0.71714286 0.69714286 0.70857143]";[-1 -1  1 ... -1 -1 -1];"[[0.89374935 0.10625065]
 [0.68382689 0.31617311]
 [0.26588653 0.73411347]
 ...
 [0.60252951 0.39747049]
 [0.58350988 0.41649012]
 [0.89999155 0.10000845]]";"[[0.76234263 0.23765737]
 [0.74078123 0.25921877]
 [0.71633797 0.28366203]
 ...
 [0.7248096  0.2751904 ]
 [0.61701739 0.38298261]
 [0.80144216 0.19855784]]"
0.66533;0.686;"[0.59333333 0.68       0.74       0.62       0.70666667 0.61333333
 0.73333333 0.67333333 0.60666667 0.68666667]";"[0.66857143 0.71142857 0.71142857 0.67142857 0.66       0.70285714
 0.69142857 0.71714286 0.65142857 0.67428571]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.72617443 0.27382557]
 [0.22580157 0.77419843]
 ...
 [0.69216133 0.30783867]
 [0.62210687 0.37789313]
 [0.69817369 0.30182631]]";"[[0.5        0.5       ]
 [0.76815149 0.23184851]
 [0.75577801 0.24422199]
 ...
 [0.78412744 0.21587256]
 [0.66160368 0.33839632]
 [0.63480115 0.36519885]]"
0.66533;0.686;"[0.59333333 0.68       0.74       0.62       0.70666667 0.61333333
 0.73333333 0.67333333 0.60666667 0.68666667]";"[0.66857143 0.71142857 0.71142857 0.67142857 0.66       0.70285714
 0.69142857 0.71714286 0.65142857 0.67428571]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.72617443 0.27382557]
 [0.22580157 0.77419843]
 ...
 [0.69216133 0.30783867]
 [0.62210687 0.37789313]
 [0.69817369 0.30182631]]";"[[0.5        0.5       ]
 [0.76815149 0.23184851]
 [0.75577801 0.24422199]
 ...
 [0.78412744 0.21587256]
 [0.66160368 0.33839632]
 [0.63480115 0.36519885]]"
0.63133;0.616;"[0.60666667 0.61333333 0.68666667 0.60666667 0.62       0.61333333
 0.68       0.63333333 0.59333333 0.66      ]";"[0.61714286 0.63714286 0.62285714 0.60285714 0.61714286 0.59428571
 0.61142857 0.61714286 0.61714286 0.62285714]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.66030181 0.33969819]
 ...
 [0.66291557 0.33708443]
 [0.66030181 0.33969819]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.69540204 0.30459796]
 ...
 [0.64864417 0.35135583]
 [0.68597293 0.31402707]
 [0.5        0.5       ]]"
0.63133;0.616;"[0.60666667 0.61333333 0.68666667 0.60666667 0.62       0.61333333
 0.68       0.63333333 0.59333333 0.66      ]";"[0.61714286 0.63714286 0.62285714 0.60285714 0.61714286 0.59428571
 0.61142857 0.61714286 0.61714286 0.62285714]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.66030181 0.33969819]
 ...
 [0.66291557 0.33708443]
 [0.66030181 0.33969819]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.69540204 0.30459796]
 ...
 [0.64864417 0.35135583]
 [0.68597293 0.31402707]
 [0.5        0.5       ]]"
0.674;0.71886;"[0.64666667 0.74       0.72       0.62666667 0.68666667 0.58
 0.67333333 0.68       0.63333333 0.75333333]";"[0.70285714 0.72285714 0.73142857 0.69714286 0.7        0.71428571
 0.72857143 0.71142857 0.74571429 0.73428571]";[-1 -1  1 ...  1 -1 -1];"[[0.72666398 0.27333602]
 [0.59637712 0.40362288]
 [0.10508015 0.89491985]
 ...
 [0.49429729 0.50570271]
 [0.52620376 0.47379624]
 [0.74185529 0.25814471]]";"[[0.6150701  0.3849299 ]
 [0.59423902 0.40576098]
 [0.56086822 0.43913178]
 ...
 [0.59691467 0.40308533]
 [0.52773843 0.47226157]
 [0.66169816 0.33830184]]"
0.674;0.71886;"[0.64666667 0.74       0.72       0.62666667 0.68666667 0.58
 0.67333333 0.68       0.63333333 0.75333333]";"[0.70285714 0.72285714 0.73142857 0.69714286 0.7        0.71428571
 0.72857143 0.71142857 0.74571429 0.73428571]";[-1 -1  1 ...  1 -1 -1];"[[0.72666398 0.27333602]
 [0.59637712 0.40362288]
 [0.10508015 0.89491985]
 ...
 [0.49429729 0.50570271]
 [0.52620376 0.47379624]
 [0.74185529 0.25814471]]";"[[0.6150701  0.3849299 ]
 [0.59423902 0.40576098]
 [0.56086822 0.43913178]
 ...
 [0.59691467 0.40308533]
 [0.52773843 0.47226157]
 [0.66169816 0.33830184]]"
0.67467;0.72171;"[0.65333333 0.73333333 0.73333333 0.62       0.72       0.56
 0.71333333 0.68       0.61333333 0.72      ]";"[0.72       0.75428571 0.73428571 0.69428571 0.71428571 0.71428571
 0.7        0.71428571 0.72       0.75142857]";[-1 -1  1 ... -1 -1 -1];"[[0.82961241 0.17038759]
 [0.76171751 0.23828249]
 [0.15134274 0.84865726]
 ...
 [0.56408289 0.43591711]
 [0.51028339 0.48971661]
 [0.84294801 0.15705199]]";"[[0.68796862 0.31203138]
 [0.7194982  0.2805018 ]
 [0.62239032 0.37760968]
 ...
 [0.63448422 0.36551578]
 [0.56322058 0.43677942]
 [0.72641375 0.27358625]]"
0.67467;0.72171;"[0.65333333 0.73333333 0.73333333 0.62       0.72       0.56
 0.71333333 0.68       0.61333333 0.72      ]";"[0.72       0.75428571 0.73428571 0.69428571 0.71428571 0.71428571
 0.7        0.71428571 0.72       0.75142857]";[-1 -1  1 ... -1 -1 -1];"[[0.82961241 0.17038759]
 [0.76171751 0.23828249]
 [0.15134274 0.84865726]
 ...
 [0.56408289 0.43591711]
 [0.51028339 0.48971661]
 [0.84294801 0.15705199]]";"[[0.68796862 0.31203138]
 [0.7194982  0.2805018 ]
 [0.62239032 0.37760968]
 ...
 [0.63448422 0.36551578]
 [0.56322058 0.43677942]
 [0.72641375 0.27358625]]"
0.672;0.70743;"[0.58666667 0.7        0.72       0.63333333 0.72666667 0.62666667
 0.72       0.7        0.60666667 0.7       ]";"[0.68571429 0.74       0.70571429 0.67714286 0.70571429 0.70571429
 0.72285714 0.72       0.69142857 0.72      ]";[-1 -1  1 ... -1 -1 -1];"[[0.88727615 0.11272385]
 [0.69152887 0.30847113]
 [0.28330302 0.71669698]
 ...
 [0.63093519 0.36906481]
 [0.57037652 0.42962348]
 [0.88943073 0.11056927]]";"[[0.73837412 0.26162588]
 [0.74649411 0.25350589]
 [0.72569986 0.27430014]
 ...
 [0.7006481  0.2993519 ]
 [0.59366866 0.40633134]
 [0.79456333 0.20543667]]"
0.672;0.70743;"[0.58666667 0.7        0.72       0.63333333 0.72666667 0.62666667
 0.72       0.7        0.60666667 0.7       ]";"[0.68571429 0.74       0.70571429 0.67714286 0.70571429 0.70571429
 0.72285714 0.72       0.69142857 0.72      ]";[-1 -1  1 ... -1 -1 -1];"[[0.88727615 0.11272385]
 [0.69152887 0.30847113]
 [0.28330302 0.71669698]
 ...
 [0.63093519 0.36906481]
 [0.57037652 0.42962348]
 [0.88943073 0.11056927]]";"[[0.73837412 0.26162588]
 [0.74649411 0.25350589]
 [0.72569986 0.27430014]
 ...
 [0.7006481  0.2993519 ]
 [0.59366866 0.40633134]
 [0.79456333 0.20543667]]"
0.656;0.68314;"[0.6        0.67333333 0.71333333 0.58666667 0.69333333 0.60666667
 0.73333333 0.67333333 0.6        0.68      ]";"[0.66285714 0.70857143 0.70571429 0.66571429 0.66571429 0.70285714
 0.68       0.70857143 0.64857143 0.68285714]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.73454005 0.26545995]
 [0.27406732 0.72593268]
 ...
 [0.70047881 0.29952119]
 [0.60562164 0.39437836]
 [0.70455695 0.29544305]]";"[[0.5        0.5       ]
 [0.77820063 0.22179937]
 [0.76382666 0.23617334]
 ...
 [0.75202176 0.24797824]
 [0.62901005 0.37098995]
 [0.65108398 0.34891602]]"
0.656;0.68314;"[0.6        0.67333333 0.71333333 0.58666667 0.69333333 0.60666667
 0.73333333 0.67333333 0.6        0.68      ]";"[0.66285714 0.70857143 0.70571429 0.66571429 0.66571429 0.70285714
 0.68       0.70857143 0.64857143 0.68285714]";[-1 -1  1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.73454005 0.26545995]
 [0.27406732 0.72593268]
 ...
 [0.70047881 0.29952119]
 [0.60562164 0.39437836]
 [0.70455695 0.29544305]]";"[[0.5        0.5       ]
 [0.77820063 0.22179937]
 [0.76382666 0.23617334]
 ...
 [0.75202176 0.24797824]
 [0.62901005 0.37098995]
 [0.65108398 0.34891602]]"
0.624;0.61057;"[0.60666667 0.6        0.67333333 0.59333333 0.62       0.61333333
 0.67333333 0.62       0.59333333 0.64666667]";"[0.61428571 0.63714286 0.61142857 0.60285714 0.61714286 0.57714286
 0.6        0.61714286 0.60285714 0.62571429]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.64996108 0.35003892]
 ...
 [0.65700322 0.34299678]
 [0.64996108 0.35003892]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.68000578 0.31999422]
 ...
 [0.63831698 0.36168302]
 [0.67016584 0.32983416]
 [0.5        0.5       ]]"
0.624;0.61057;"[0.60666667 0.6        0.67333333 0.59333333 0.62       0.61333333
 0.67333333 0.62       0.59333333 0.64666667]";"[0.61428571 0.63714286 0.61142857 0.60285714 0.61714286 0.57714286
 0.6        0.61714286 0.60285714 0.62571429]";[-1 -1 -1 ... -1 -1 -1];"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.64996108 0.35003892]
 ...
 [0.65700322 0.34299678]
 [0.64996108 0.35003892]
 [0.5        0.5       ]]";"[[0.5        0.5       ]
 [0.5        0.5       ]
 [0.68000578 0.31999422]
 ...
 [0.63831698 0.36168302]
 [0.67016584 0.32983416]
 [0.5        0.5       ]]"
