accuracy;accuracy2;cvscore;cvscore2;y_pred;y_pred_pr;cvpred_pr
0.659;0.6335;[0.68 0.65 0.71 0.64 0.64 0.7  0.61 0.66 0.58 0.72];[0.6275 0.575  0.655  0.6375 0.6175 0.685  0.625  0.6325 0.6225 0.6575];"[ 1 -1  1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1 -1
 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1  1  1  1 -1  1 -1 -1 -1  1  1 -1
 -1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1  1  1  1  1  1  1 -1  1
  1 -1  1  1 -1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1
  1  1 -1 -1  1  1  1 -1  1 -1 -1 -1  1  1 -1 -1  1  1 -1  1  1 -1  1  1
  1  1  1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1 -1  1  1  1
  1 -1  1  1  1  1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1  1
 -1 -1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1 -1
  1  1  1  1 -1  1  1  1  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1
  1  1  1  1  1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1 -1  1 -1 -1 -1  1
  1 -1  1 -1 -1  1  1  1  1  1  1 -1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1
 -1  1 -1  1  1 -1  1 -1  1 -1  1 -1  1  1  1 -1  1  1 -1 -1 -1  1 -1  1
  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1
 -1  1  1  1  1  1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1 -1  1 -1 -1
 -1  1 -1 -1  1  1  1  1  1 -1  1  1  1  1  1  1 -1 -1  1 -1  1 -1  1 -1
  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1
 -1 -1  1 -1  1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1 -1  1  1  1 -1  1
  1  1  1 -1  1  1 -1 -1 -1  1  1 -1  1 -1  1  1  1 -1 -1  1  1  1 -1  1
  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1 -1 -1 -1 -1
  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1  1  1 -1  1  1 -1
 -1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1 -1  1  1  1 -1 -1  1 -1
  1  1 -1  1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1
 -1  1  1 -1  1 -1  1  1 -1  1 -1  1 -1 -1  1 -1 -1  1  1  1  1 -1  1  1
 -1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1 -1 -1  1 -1 -1 -1
 -1  1  1  1 -1  1 -1  1  1 -1  1  1 -1 -1 -1 -1  1  1 -1  1  1 -1  1 -1
 -1  1  1  1  1  1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1 -1 -1  1  1 -1  1
  1  1 -1 -1  1  1 -1  1  1  1 -1 -1 -1  1  1  1 -1  1 -1  1  1  1  1  1
 -1  1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1
 -1  1  1  1  1 -1  1 -1  1 -1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1  1
  1  1  1 -1  1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1 -1 -1  1  1
  1  1  1 -1 -1  1 -1 -1  1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1
  1  1 -1  1 -1  1 -1 -1  1  1  1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1
  1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1
  1  1 -1 -1 -1  1 -1 -1  1  1 -1 -1  1 -1 -1  1  1 -1 -1  1  1  1  1 -1
 -1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1
 -1 -1 -1 -1 -1  1  1  1  1  1  1  1 -1  1  1 -1  1 -1  1  1  1  1  1  1
  1  1  1 -1  1  1  1  1 -1  1  1  1  1 -1  1  1  1 -1 -1  1 -1 -1  1  1
  1  1  1  1  1 -1  1  1 -1  1  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1
  1  1  1 -1  1  1  1  1  1  1 -1 -1  1  1  1 -1 -1  1 -1  1  1  1  1 -1
 -1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1 -1  1  1  1
  1 -1  1  1 -1  1  1 -1  1 -1 -1  1  1  1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1 -1  1]";"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [0. 1.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0.661;0.63475;[0.68 0.65 0.71 0.65 0.64 0.7  0.62 0.66 0.58 0.72];[0.6325 0.575  0.655  0.6375 0.6175 0.685  0.63   0.6325 0.6225 0.66  ];"[ 1 -1  1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1 -1
 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1  1  1  1 -1  1 -1 -1 -1  1  1 -1
 -1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1  1  1  1  1  1  1 -1  1
  1 -1  1  1 -1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1
  1  1 -1 -1  1  1  1 -1  1 -1 -1 -1  1  1 -1 -1  1  1 -1  1  1 -1  1  1
  1  1  1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1 -1  1  1  1
  1 -1  1  1  1  1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1  1
 -1 -1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1 -1
  1  1  1  1 -1  1  1  1  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1
  1  1  1  1  1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1 -1  1 -1 -1 -1  1
  1 -1  1 -1 -1  1  1  1  1  1  1 -1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1
 -1  1 -1  1  1 -1  1 -1  1 -1  1 -1  1  1  1 -1  1  1 -1 -1 -1  1 -1  1
  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1
 -1  1  1  1  1  1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1 -1  1 -1 -1
 -1  1 -1 -1  1  1  1  1  1 -1  1  1  1  1  1  1 -1 -1  1 -1  1 -1  1 -1
  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1
 -1 -1  1 -1  1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1 -1  1  1  1 -1  1
  1  1  1 -1  1  1 -1 -1 -1  1  1 -1  1 -1  1  1  1 -1 -1  1  1  1 -1  1
  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1 -1 -1 -1 -1
  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1  1  1 -1  1  1 -1
 -1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1 -1  1  1  1 -1 -1  1 -1
  1  1 -1  1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1
 -1  1  1 -1  1 -1  1  1 -1  1 -1  1 -1 -1  1 -1 -1  1  1  1  1 -1  1  1
 -1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1 -1 -1  1 -1 -1 -1
 -1  1  1  1 -1  1 -1  1  1 -1  1  1 -1 -1 -1 -1  1  1 -1  1  1 -1  1 -1
 -1  1  1  1  1  1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1 -1 -1  1  1 -1  1
  1  1 -1 -1  1  1 -1  1  1  1 -1 -1 -1  1  1  1 -1  1 -1  1  1  1  1  1
 -1  1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1
 -1  1  1  1  1 -1  1 -1  1 -1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1  1
  1  1  1 -1  1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1 -1 -1  1  1
  1  1  1 -1 -1  1 -1 -1  1  1  1  1  1 -1  1  1 -1 -1  1  1  1 -1  1  1
  1  1 -1  1 -1  1 -1 -1  1  1  1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1
  1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1
  1  1 -1 -1 -1  1 -1 -1  1  1 -1 -1  1 -1 -1  1  1 -1 -1  1  1  1  1 -1
 -1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1
 -1 -1 -1 -1 -1  1  1  1  1  1  1  1 -1  1  1 -1  1 -1  1  1  1  1  1  1
  1  1  1 -1  1  1  1  1 -1  1  1  1  1 -1  1  1  1 -1 -1  1 -1 -1 -1  1
  1  1  1  1  1 -1  1  1 -1  1  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1
  1  1  1 -1  1  1  1  1  1  1 -1 -1  1  1  1 -1 -1  1 -1  1  1  1  1 -1
 -1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1
  1 -1  1  1 -1  1  1 -1  1 -1 -1  1  1  1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1 -1  1]";"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [0. 1.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0.651;0.64975;[0.69 0.65 0.7  0.65 0.64 0.7  0.58 0.65 0.54 0.71];[0.6525 0.595  0.66   0.6675 0.6225 0.6925 0.65   0.65   0.645  0.6625];"[ 1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1  1  1  1  1  1 -1 -1  1  1 -1
  1  1  1  1  1 -1 -1 -1  1  1 -1  1 -1  1 -1  1  1  1 -1 -1 -1  1  1 -1
 -1  1  1 -1 -1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1
  1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1  1 -1  1  1 -1  1 -1  1 -1 -1
  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1 -1 -1 -1  1 -1  1  1 -1  1  1
  1  1  1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1 -1  1  1  1
  1 -1  1  1 -1  1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1  1
  1 -1  1  1  1  1 -1  1 -1  1 -1 -1  1  1  1 -1  1  1  1  1  1  1  1  1
  1  1  1  1 -1  1  1  1  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1
  1  1  1  1  1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1 -1  1 -1 -1 -1  1
 -1 -1  1 -1 -1  1  1  1  1  1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1 -1 -1
 -1 -1 -1  1  1 -1  1 -1  1 -1  1  1  1  1  1 -1  1  1 -1  1 -1  1 -1  1
  1  1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1  1  1  1 -1  1  1 -1  1  1  1
  1  1 -1  1 -1  1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1 -1  1  1 -1
 -1  1  1 -1  1  1  1 -1  1  1  1  1  1  1  1  1 -1  1  1  1  1 -1  1 -1
  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1 -1 -1  1 -1
 -1 -1  1 -1  1  1 -1  1  1  1  1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1
 -1  1  1 -1  1  1 -1  1 -1 -1  1  1  1 -1 -1  1  1 -1 -1 -1  1  1 -1  1
  1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1 -1  1  1  1  1 -1 -1 -1
  1  1  1 -1  1  1 -1  1 -1  1 -1  1  1  1  1  1 -1 -1  1  1 -1  1  1  1
 -1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1 -1  1  1  1 -1  1  1  1
  1  1 -1  1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1  1  1 -1  1 -1  1  1
 -1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1 -1  1  1
 -1  1  1 -1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1  1  1 -1  1 -1 -1  1
 -1  1  1  1 -1  1 -1  1 -1  1  1  1 -1 -1  1 -1  1  1  1  1  1  1  1 -1
 -1  1  1  1  1  1  1 -1  1  1 -1 -1  1 -1  1  1  1  1 -1 -1  1 -1  1  1
  1  1 -1 -1 -1  1 -1  1  1  1  1 -1 -1  1  1  1 -1  1 -1  1 -1  1  1  1
 -1  1 -1 -1  1  1 -1  1  1  1 -1  1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1
 -1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1 -1  1  1  1  1  1 -1  1 -1  1
  1  1  1 -1 -1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1 -1 -1 -1 -1  1  1
  1 -1  1 -1 -1  1  1 -1  1  1  1  1 -1 -1  1  1 -1  1  1  1  1 -1  1  1
  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1 -1 -1  1  1
  1  1 -1  1 -1 -1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1
  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1  1  1  1
 -1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1
  1 -1  1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1  1 -1  1  1  1  1  1  1
  1  1  1 -1 -1  1  1  1 -1  1  1  1  1 -1  1  1 -1  1 -1  1  1  1 -1  1
 -1  1  1  1 -1 -1  1  1 -1  1  1  1  1  1 -1  1  1 -1  1 -1  1 -1  1  1
  1 -1  1 -1  1  1  1  1  1  1 -1  1  1  1  1 -1 -1  1 -1  1  1 -1 -1 -1
  1  1  1 -1  1  1  1  1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1
 -1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1  1  1  1 -1  1  1  1 -1  1  1
  1 -1 -1 -1  1  1 -1 -1  1  1  1  1 -1  1 -1  1]";"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [0. 1.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0.652;0.64975;[0.69 0.64 0.7  0.65 0.64 0.7  0.59 0.65 0.55 0.71];[0.65   0.5925 0.66   0.67   0.6275 0.69   0.6475 0.65   0.6425 0.6675];"[ 1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1  1  1  1  1  1 -1 -1  1  1 -1
  1  1  1  1  1 -1 -1 -1  1  1 -1  1 -1  1 -1  1  1  1 -1 -1 -1  1  1 -1
 -1  1  1 -1 -1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1
  1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1  1 -1  1  1 -1  1 -1  1 -1 -1
  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1 -1 -1 -1  1 -1  1  1 -1  1  1
  1  1  1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1 -1  1  1  1
  1 -1  1  1 -1  1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1  1
  1 -1  1  1  1  1 -1  1 -1  1 -1 -1  1  1  1 -1  1  1  1  1  1  1  1  1
  1  1  1  1 -1  1  1  1  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1 -1
  1  1  1  1  1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1 -1  1 -1 -1 -1  1
 -1 -1  1 -1 -1  1  1  1  1  1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1 -1 -1
 -1 -1 -1  1  1 -1  1 -1  1 -1  1  1  1  1  1 -1  1  1 -1  1 -1  1 -1  1
  1  1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1  1  1  1  1  1  1 -1  1  1  1
  1  1 -1  1 -1  1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1 -1  1  1 -1
 -1  1  1 -1  1  1  1 -1  1  1  1  1  1  1  1  1 -1  1  1  1  1 -1  1 -1
  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1 -1 -1  1 -1
 -1 -1  1 -1  1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1 -1  1  1  1 -1 -1
 -1  1  1 -1  1  1 -1  1 -1 -1  1  1  1 -1 -1  1  1 -1 -1 -1  1  1 -1  1
  1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1 -1  1 -1  1  1 -1 -1 -1
  1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1  1 -1 -1  1  1 -1  1  1  1
 -1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1 -1  1  1  1 -1  1  1  1
  1  1 -1  1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1  1  1 -1  1 -1  1  1
 -1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1 -1  1  1
 -1  1  1 -1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1  1  1 -1  1 -1 -1  1
 -1  1  1  1 -1  1 -1  1 -1  1  1  1 -1 -1  1 -1  1  1  1  1  1  1  1 -1
 -1  1  1  1  1  1 -1 -1  1  1 -1 -1  1 -1  1  1  1  1 -1 -1  1 -1  1  1
  1  1 -1 -1 -1  1 -1  1  1  1  1 -1 -1  1  1  1 -1  1 -1  1 -1  1  1  1
 -1  1 -1 -1  1  1 -1 -1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1
 -1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1 -1  1  1  1  1  1 -1  1 -1  1
  1  1  1 -1 -1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1 -1 -1 -1 -1  1  1
  1 -1  1 -1 -1  1  1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1  1 -1  1  1
  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1 -1 -1  1  1
  1  1 -1  1 -1 -1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1
  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1  1  1  1
 -1  1  1 -1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1
  1 -1  1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1  1 -1  1  1  1  1  1  1
  1  1  1 -1 -1  1  1  1 -1  1  1  1  1 -1  1  1 -1  1 -1  1  1  1 -1  1
 -1  1  1  1 -1 -1  1  1 -1  1  1  1  1  1 -1  1  1 -1  1 -1  1 -1  1 -1
  1 -1  1 -1  1  1  1  1  1  1 -1  1  1  1  1 -1 -1  1 -1  1  1 -1 -1 -1
  1  1  1 -1  1  1  1  1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1
 -1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1  1  1  1 -1  1  1  1 -1  1  1
  1 -1 -1 -1  1  1 -1 -1  1  1  1  1 -1  1 -1  1]";"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [0. 1.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0.644;0.69225;[0.76 0.67 0.68 0.63 0.59 0.63 0.59 0.66 0.59 0.64];[0.685  0.7025 0.7    0.7025 0.6575 0.6925 0.695  0.705  0.68   0.7025];"[ 1  1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1
  1 -1  1  1  1 -1 -1  1  1  1 -1  1  1  1  1  1  1  1 -1 -1 -1  1  1  1
  1  1  1  1 -1  1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1 -1  1  1 -1  1
  1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1 -1 -1 -1  1
 -1 -1 -1  1 -1  1  1  1 -1 -1 -1  1 -1 -1  1 -1 -1  1 -1  1  1 -1  1  1
 -1 -1  1  1 -1  1  1  1  1  1 -1  1 -1  1  1  1 -1  1 -1 -1  1  1  1  1
 -1  1  1  1 -1  1 -1  1  1  1 -1  1  1  1  1 -1 -1  1  1 -1 -1  1  1 -1
 -1 -1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1  1 -1  1 -1 -1
  1  1  1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1  1  1 -1
  1 -1  1  1  1 -1  1  1  1 -1  1 -1  1 -1  1  1  1  1  1  1  1 -1  1  1
 -1 -1  1  1 -1 -1  1  1  1 -1  1  1 -1 -1  1 -1 -1 -1  1 -1  1  1 -1 -1
  1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1  1 -1  1 -1 -1
  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1  1  1  1  1  1 -1  1  1  1  1  1  1
  1  1 -1  1 -1  1  1  1 -1  1 -1  1 -1 -1 -1 -1  1  1  1 -1  1 -1 -1 -1
 -1  1  1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1 -1  1  1  1 -1 -1  1
  1  1  1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1 -1
 -1  1  1  1  1  1 -1  1  1  1 -1  1 -1 -1  1 -1 -1  1 -1  1  1  1 -1  1
 -1  1  1  1  1  1  1  1  1 -1  1 -1  1 -1 -1 -1 -1  1 -1 -1  1 -1 -1  1
  1  1 -1  1 -1  1 -1  1 -1 -1  1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1
  1  1  1 -1  1 -1 -1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1  1  1  1  1
 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1  1 -1  1  1  1
  1 -1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1  1  1  1 -1 -1  1  1 -1  1 -1
 -1  1  1 -1  1 -1  1 -1 -1  1  1  1 -1  1 -1 -1  1 -1  1  1 -1 -1  1 -1
 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1  1 -1  1 -1 -1  1
  1  1 -1  1 -1  1 -1  1 -1  1  1 -1 -1 -1 -1 -1  1  1  1  1 -1  1 -1 -1
 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1 -1  1
  1  1  1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1 -1  1 -1  1  1  1
 -1 -1 -1 -1  1  1 -1 -1  1 -1 -1 -1  1 -1  1  1 -1  1  1 -1  1 -1  1 -1
 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1  1  1  1  1 -1  1
  1  1  1 -1 -1  1  1  1 -1  1  1 -1 -1  1  1  1  1  1  1 -1  1  1  1 -1
  1 -1  1  1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1
  1  1 -1  1 -1  1 -1  1  1  1  1 -1 -1  1 -1  1  1 -1 -1  1 -1 -1  1  1
  1  1 -1  1 -1 -1 -1  1 -1 -1 -1  1 -1  1  1  1  1  1 -1 -1  1  1  1 -1
  1  1 -1 -1  1 -1  1 -1  1  1 -1  1  1  1  1  1  1 -1  1 -1  1  1  1  1
 -1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 -1 -1 -1 -1 -1  1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1 -1  1  1  1  1 -1 -1  1  1  1 -1  1  1 -1 -1  1
 -1  1  1  1  1  1  1  1 -1  1  1  1  1  1 -1  1  1 -1  1 -1 -1 -1  1 -1
 -1  1  1 -1  1  1  1  1  1  1 -1 -1  1  1  1  1  1 -1  1  1  1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1  1  1  1  1 -1  1  1 -1 -1  1 -1 -1  1  1
 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1  1  1  1  1  1  1 -1  1  1
 -1 -1  1 -1 -1  1  1 -1  1  1  1  1 -1  1  1  1]";"[[4.57281442e-073 1.00000000e+000]
 [2.83745297e-167 1.00000000e+000]
 [1.07076130e-317 1.00000000e+000]
 ...
 [0.00000000e+000 1.00000000e+000]
 [2.15364698e-163 1.00000000e+000]
 [2.00042334e-119 1.00000000e+000]]";"[[1. 0.]
 [0. 1.]
 [1. 0.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
